X,Y,Z,DF,Formacion
1111236.77,1259298.34,1573,1048.36988,K1ls_ms
1111336.77,1259298.34,1564,1029.378157,K1ls_ms
1111436.77,1259298.34,1555,1012.017943,K1ls_ms
1111536.77,1259298.34,1559,981.6911092,K1ls_ms
1111636.77,1259298.34,1564,953.9428271,K1ls_ms
1111736.77,1259298.34,1568,933.5950787,K1ls_ms
1111836.77,1259298.34,1565,918.8085195,K1ls_ms
1111936.77,1259298.34,1565,890.9104667,K1ls_mm
1112036.77,1259298.34,1563,851.3338582,K1ls_mm
1112136.77,1259298.34,1559,821.5552896,K1ls_mi
1112236.77,1259298.34,1547,794.0707991,K1ls_mi
1112336.77,1259298.34,1531,757.2086446,K1ls_mi
1112436.77,1259298.34,1517,727.41764,K1ls_mi
1112536.77,1259298.34,1467,698.0237741,K1ls_mi
1112636.77,1259298.34,1459,669.3735453,K1ls_mi
1112736.77,1259298.34,1428,643.3164315,K1ls_mi
1112836.77,1259298.34,1395,617.2592511,K1ls_mi
1112936.77,1259298.34,1357,592.0809288,J1-2j
1113036.77,1259298.34,1340,551.4231653,J1-2j
1113136.77,1259298.34,1351,519.3888102,J1-2j
1113236.77,1259298.34,1337,492.3412666,J1-2j
1113336.77,1259298.34,1319,468.7799001,J1-2j
1113436.77,1259298.34,1301,461.4503794,J1-2j
1113536.77,1259298.34,1281,453.5038086,J1-2j
1113636.77,1259298.34,1262,440.6503553,J1-2j
1113736.77,1259298.34,1265,430.7906479,J1-2j
1113836.77,1259298.34,1266,434.4182702,J1-2j
1113936.77,1259298.34,1266,436.2021081,J1-2j
1114036.77,1259298.34,1285,432.7143699,J1-2j
1114136.77,1259298.34,1298,421.6642021,J1-2j
1114236.77,1259298.34,1292,426.8787069,J1-2j
1114336.77,1259298.34,1278,451.3850051,J1-2j
1114436.77,1259298.34,1227,477.7135493,J1-2j
1114536.77,1259298.34,1184,495.0131745,J1-2j
1114636.77,1259298.34,1145,503.398421,J1-2j
1114736.77,1259298.34,1154,499.3410188,J1-2j
1114836.77,1259298.34,1170,478.8370831,J1-2j
1114936.77,1259298.34,1195,457.5758872,OSs
1115036.77,1259298.34,1242,434.533145,OSs
1115136.77,1259298.34,1238,408.6362804,OSs
1115236.77,1259298.34,1180,379.640228,J1gp
1115336.77,1259298.34,1150,351.1978336,J1gp
1115436.77,1259298.34,1127,322.2216002,J1gp
1115536.77,1259298.34,1113,290.1670912,J1gp
1115636.77,1259298.34,1116,252.8728667,J1gp
1115736.77,1259298.34,1138,211.6876426,J1gp
1115836.77,1259298.34,1136,158.8571551,J1gp
1115936.77,1259298.34,1179,101.5203808,J1gp
1116036.77,1259298.34,1181,44.18365913,J1gp
1116136.77,1259298.34,1158,12.4209739,J1gp
1116236.77,1259298.34,1138,68.49605335,J1gp
1116336.77,1259298.34,1146,126.9400058,J1gp
1116436.77,1259298.34,1105,194.2776626,J1gp
1116536.77,1259298.34,1086,261.6261829,J1gp
1107736.77,1259198.34,1259,4.661336275,K1ls_mi
1107836.77,1259198.34,1292,43.5560096,K1ls_mi
1107936.77,1259198.34,1323,97.73095607,K1ls_mi
1108036.77,1259198.34,1371,162.7310109,K1ls_mi
1108136.77,1259198.34,1409,227.7311122,K1ls_mi
1108236.77,1259198.34,1427,292.7312152,K1ls_mi
1108336.77,1259198.34,1461,353.1805596,K1ls_mi
1108436.77,1259198.34,1461,411.8229002,K1ls_mi
1108536.77,1259198.34,1480,467.6682368,K1ls_mm
1108636.77,1259198.34,1527,507.8613428,K1ls_ms
1108736.77,1259198.34,1568,548.0867382,K1ls_ms
1108836.77,1259198.34,1572,588.4206494,K1ls_ms
1108936.77,1259198.34,1561,628.7542432,K1ls_ms
1109036.77,1259198.34,1557,670.1157721,K1ls_ms
1109136.77,1259198.34,1567,713.8284857,K1ls_ms
1109236.77,1259198.34,1570,757.5411796,K1ls_ms
1109336.77,1259198.34,1559,805.1182504,K1ls_ms
1109436.77,1259198.34,1554.003052,854.8775571,K1ls_ms
1109536.77,1259198.34,1554,905.0081023,K1ls_ms
1109636.77,1259198.34,1558,958.4467582,K1ls_ms
1109736.77,1259198.34,1559,1016.69463,K1ls_ms
1109836.77,1259198.34,1552,1081.068804,K1ls_ms
1109936.77,1259198.34,1551,1150.541412,K1ls_ms
1110036.77,1259198.34,1561,1188.559759,K1ls_ms
1110136.77,1259198.34,1547,1162.274166,K1ls_ms
1110236.77,1259198.34,1567,1125.682882,K1ls_ms
1110336.77,1259198.34,1571,1096.392045,K1ls_ms
1110436.77,1259198.34,1558,1075.631477,K1ls_ms
1110536.77,1259198.34,1558,1060.973554,K1ls_ms
1110636.77,1259198.34,1560,1046.458862,K1ls_ms
1110736.77,1259198.34,1519.003052,1032.524155,K1ls_ms
1110836.77,1259198.34,1537,1026.214744,K1ls_ms
1110936.77,1259198.34,1553,1029.549957,K1ls_ms
1111036.77,1259198.34,1556,1000.49317,K1ls_ms
1111136.77,1259198.34,1568,972.370112,K1ls_ms
1111236.77,1259198.34,1563.018433,950.6948825,K1ls_ms
1111336.77,1259198.34,1568,930.593851,K1ls_ms
1111436.77,1259198.34,1578,918.774209,K1ls_ms
1111536.77,1259198.34,1583,885.7489897,K1ls_ms
1111636.77,1259198.34,1584,857.6057321,K1ls_ms
1111736.77,1259198.34,1586,834.9136925,K1ls_ms
1111836.77,1259198.34,1585,819.9218657,K1ls_ms
1111936.77,1259198.34,1588,801.4725841,K1ls_ms
1112036.77,1259198.34,1581,758.327156,K1ls_ms
1112136.77,1259198.34,1574,725.2512013,K1ls_ms
1112236.77,1259198.34,1570,698.3749552,K1ls_mm
1112336.77,1259198.34,1564,663.3216925,K1ls_mm
1112436.77,1259198.34,1553,631.8739602,K1ls_mi
1112536.77,1259198.34,1516,602.4072736,K1ls_mi
1112636.77,1259198.34,1494,573.1863899,K1ls_mi
1112736.77,1259198.34,1456,546.7872351,K1ls_mi
1112836.77,1259198.34,1435,520.7301226,K1ls_mi
1112936.77,1259198.34,1404,495.5458046,K1ls_mi
1113036.77,1259198.34,1391,460.0602736,K1ls_mi
1113136.77,1259198.34,1379,423.1685733,K1ls_mi
1113236.77,1259198.34,1367,396.0850414,J1-2j
1113336.77,1259198.34,1360,370.2571155,J1-2j
1113436.77,1259198.34,1321,361.581868,J1-2j
1113536.77,1259198.34,1302,354.3494031,J1-2j
1113636.77,1259198.34,1291,341.4960561,J1-2j
1113736.77,1259198.34,1290,330.8158164,J1-2j
1113836.77,1259198.34,1287,334.5254366,J1-2j
1113936.77,1259198.34,1294,336.2309567,J1-2j
1114036.77,1259198.34,1311,333.4079379,J1-2j
1114136.77,1259198.34,1323,321.9522414,J1-2j
1114236.77,1259198.34,1292,328.7520742,J1-2j
1114336.77,1259198.34,1247,355.0274541,J1-2j
1114436.77,1259198.34,1214,379.2376767,J1-2j
1114536.77,1259198.34,1187,396.5376615,J1-2j
1114636.77,1259198.34,1148,403.5092369,J1-2j
1114736.77,1259198.34,1163,401.4820419,J1-2j
1114836.77,1259198.34,1207,380.9782102,OSs
1114936.77,1259198.34,1233,360.2837747,OSs
1115036.77,1259198.34,1262,337.2410866,OSs
1115136.77,1259198.34,1249,312.9495662,OSs
1115236.77,1259198.34,1221,283.9535503,J1gp
1115336.77,1259198.34,1204,255.3023956,J1gp
1115436.77,1259198.34,1163,227.005428,J1gp
1115536.77,1259198.34,1125,195.4611502,J1gp
1115636.77,1259198.34,1108.015747,161.7659782,J1gp
1115736.77,1259198.34,1134,120.580665,J1gp
1115836.77,1259198.34,1160,76.94779507,J1gp
1115936.77,1259198.34,1192,19.61285483,J1gp
1116036.77,1259198.34,1176,37.72761404,J1gp
1116136.77,1259198.34,1173,95.06355802,J1gp
1116236.77,1259198.34,1174,151.2741385,J1gp
1116336.77,1259198.34,1186,207.3497975,J1gp
1116436.77,1259198.34,1147,268.1844188,J1gp
1116536.77,1259198.34,1100,335.522022,J1gp
1116636.77,1259198.34,1089,402.960493,J1gp
1107336.77,1259098.34,1233,7.460800198,K1ls_mi
1107436.77,1259098.34,1231,2.660093184,K1ls_mi
1107536.77,1259098.34,1245,23.66665374,K1ls_mi
1107636.77,1259098.34,1257,59.64939961,K1ls_mi
1107736.77,1259098.34,1286,96.74039551,K1ls_mi
1107836.77,1259098.34,1325,135.6558038,K1ls_mi
1107936.77,1259098.34,1377,176.3200608,K1ls_mi
1108036.77,1259098.34,1412,238.7052204,K1ls_mi
1108136.77,1259098.34,1435.003052,303.7053434,K1ls_mi
1108236.77,1259098.34,1449,368.7054449,K1ls_mi
1108336.77,1259098.34,1456,433.705524,K1ls_mi
1108436.77,1259098.34,1484,492.805167,K1ls_mm
1108536.77,1259098.34,1538,551.4475158,K1ls_ms
1108636.77,1259098.34,1559,599.4123312,K1ls_ms
1108736.77,1259098.34,1565,639.6053674,K1ls_ms
1108836.77,1259098.34,1560,679.9096559,K1ls_ms
1108936.77,1259098.34,1549,720.2433848,K1ls_ms
1109036.77,1259098.34,1555,760.5770769,K1ls_ms
1109136.77,1259098.34,1559,803.7519848,K1ls_ms
1109236.77,1259098.34,1553,847.4646409,K1ls_ms
1109336.77,1259098.34,1561,892.0967816,K1ls_ms
1109436.77,1259098.34,1550,941.6015617,K1ls_ms
1109536.77,1259098.34,1549,991.3608509,K1ls_ms
1109636.77,1259098.34,1559,1042.848218,K1ls_ms
1109736.77,1259098.34,1562,1097.256396,K1ls_ms
1109836.77,1259098.34,1549,1139.645838,K1ls_ms
1109936.77,1259098.34,1535,1113.113223,K1ls_ms
1110036.77,1259098.34,1526,1090.561607,K1ls_ms
1110136.77,1259098.34,1522,1069.777513,K1ls_ms
1110236.77,1259098.34,1556,1031.962906,K1ls_ms
1110336.77,1259098.34,1564,999.930528,K1ls_ms
1110436.77,1259098.34,1562,977.1226497,K1ls_ms
1110536.77,1259098.34,1547,962.0385356,K1ls_ms
1110636.77,1259098.34,1550,947.5379098,K1ls_ms
1110736.77,1259098.34,1515,933.227248,K1ls_ms
1110836.77,1259098.34,1512,926.2417184,K1ls_ms
1110936.77,1259098.34,1547,929.9345495,K1ls_ms
1111036.77,1259098.34,1565,905.2862341,K1ls_ms
1111136.77,1259098.34,1567,875.5709227,K1ls_ms
1111236.77,1259098.34,1563,853.0199977,K1ls_ms
1111336.77,1259098.34,1565,832.096329,K1ls_ms
1111436.77,1259098.34,1574.002197,819.8221839,K1ls_ms
1111536.77,1259098.34,1576,790.2610899,K1ls_ms
1111636.77,1259098.34,1581,761.6636485,K1ls_ms
1111736.77,1259098.34,1581.003052,736.5838662,K1ls_ms
1111836.77,1259098.34,1596,721.035267,K1ls_ms
1111936.77,1259098.34,1595,707.4856944,K1ls_ms
1112036.77,1259098.34,1592.004395,667.3414317,K1ls_ms
1112136.77,1259098.34,1593.003052,629.5571653,K1ls_ms
1112236.77,1259098.34,1590,602.0703688,K1ls_ms
1112336.77,1259098.34,1594,570.9821936,K1ls_ms
1112436.77,1259098.34,1574,536.3305673,K1ls_mm
1112536.77,1259098.34,1557,506.8635185,K1ls_mi
1112636.77,1259098.34,1542,477.5662176,K1ls_mi
1112736.77,1259098.34,1499,450.2580325,K1ls_mi
1112836.77,1259098.34,1467,424.2010076,K1ls_mi
1112936.77,1259098.34,1445,398.6071591,K1ls_mi
1113036.77,1259098.34,1448,368.7308718,K1ls_mi
1113136.77,1259098.34,1445,328.4315794,K1ls_mi
1113236.77,1259098.34,1449,299.8288461,K1ls_mi
1113336.77,1259098.34,1432,272.7997604,K1ls_mi
1113436.77,1259098.34,1366,261.7130838,J1-2j
1113536.77,1259098.34,1338,255.1950896,J1-2j
1113636.77,1259098.34,1313,242.3419186,J1-2j
1113736.77,1259098.34,1323,230.8489248,J1-2j
1113836.77,1259098.34,1317,234.6324869,J1-2j
1113936.77,1259098.34,1321,236.2595145,J1-2j
1114036.77,1259098.34,1342,234.1019677,J1-2j
1114136.77,1259098.34,1337,222.4808691,J1-2j
1114236.77,1259098.34,1277,231.9866878,J1-2j
1114336.77,1259098.34,1212,258.6702093,J1-2j
1114436.77,1259098.34,1181,280.7620777,J1-2j
1114536.77,1259098.34,1163,298.0616609,J1-2j
1114636.77,1259098.34,1165,303.6197628,J1-2j
1114736.77,1259098.34,1200,303.6236832,OSs
1114836.77,1259098.34,1238,283.1197257,OSs
1114936.77,1259098.34,1276,262.6157838,OSs
1115036.77,1259098.34,1244,239.9490447,OSs
1115136.77,1259098.34,1210,216.905965,OSs
1115236.77,1259098.34,1204,188.2668812,OSs
1115336.77,1259098.34,1188,159.4068726,J1gp
1115436.77,1259098.34,1140,131.1096248,J1gp
1115536.77,1259098.34,1108.035889,100.7552255,J1gp
1115636.77,1259098.34,1108.033325,68.70076717,J1gp
1115736.77,1259098.34,1127,29.47403798,J1gp
1115836.77,1259098.34,1163,11.71148603,J1gp
1115936.77,1259098.34,1207,62.29987064,J1gp
1116036.77,1259098.34,1206,119.6358056,J1gp
1116136.77,1259098.34,1208,176.9722249,J1gp
1116236.77,1259098.34,1195,234.0522378,J1gp
1116336.77,1259098.34,1161,290.1278585,J1gp
1116436.77,1259098.34,1136,346.2029564,J1gp
1116536.77,1259098.34,1100,409.4293546,J1gp
1116636.77,1259098.34,1112,476.7669991,J1gp
1116736.77,1259098.34,1103,544.3276251,J1gp
1107036.77,1258998.34,1190,18.2394865,K1ls_mi
1107136.77,1258998.34,1218,61.78856844,K1ls_mi
1107236.77,1258998.34,1233,81.92399345,K1ls_mi
1107336.77,1258998.34,1243,92.0152467,K1ls_mi
1107436.77,1258998.34,1257,102.1071263,K1ls_mi
1107536.77,1258998.34,1274,116.9534769,K1ls_mi
1107636.77,1258998.34,1297,152.935799,K1ls_mi
1107736.77,1258998.34,1327,188.9184659,K1ls_mi
1107836.77,1258998.34,1369,227.7569157,K1ls_mi
1107936.77,1258998.34,1418,266.6728168,K1ls_mi
1108036.77,1258998.34,1448,315.2709383,K1ls_mi
1108136.77,1258998.34,1451,379.6795979,K1ls_mi
1108236.77,1258998.34,1474,444.6796941,K1ls_mi
1108336.77,1258998.34,1488,509.6797656,K1ls_mi
1108436.77,1258998.34,1522,573.7876522,K1ls_ms
1108536.77,1258998.34,1555,632.4299853,K1ls_ms
1108636.77,1258998.34,1553,690.963413,K1ls_ms
1108736.77,1258998.34,1558,731.1565426,K1ls_ms
1108836.77,1258998.34,1556,771.3987506,K1ls_ms
1108936.77,1258998.34,1544,811.7325425,K1ls_ms
1109036.77,1258998.34,1545,852.0661319,K1ls_ms
1109136.77,1258998.34,1544,893.675605,K1ls_ms
1109236.77,1258998.34,1549,937.3882216,K1ls_ms
1109336.77,1258998.34,1559,981.1008214,K1ls_ms
1109436.77,1258998.34,1543,1028.325471,K1ls_ms
1109536.77,1258998.34,1541,1078.084833,K1ls_ms
1109636.77,1258998.34,1552,1108.675908,K1ls_ms
1109736.77,1258998.34,1557,1072.666028,K1ls_ms
1109836.77,1258998.34,1551,1043.245331,K1ls_ms
1109936.77,1258998.34,1512,1016.712919,K1ls_ms
1110036.77,1258998.34,1480,992.5634767,K1ls_ms
1110136.77,1258998.34,1478,972.7302383,K1ls_ms
1110236.77,1258998.34,1513,939.3155893,K1ls_ms
1110336.77,1258998.34,1534,904.2347958,K1ls_ms
1110436.77,1258998.34,1519,878.9472268,K1ls_ms
1110536.77,1258998.34,1498,863.1035455,K1ls_ms
1110636.77,1258998.34,1512,848.6171328,K1ls_ms
1110736.77,1258998.34,1488,834.0947127,K1ls_ms
1110836.77,1258998.34,1519,826.2715427,K1ls_ms
1110936.77,1258998.34,1555,830.4079322,K1ls_ms
1111036.77,1258998.34,1569,810.2973941,K1ls_ms
1111136.77,1258998.34,1580,779.5762457,K1ls_ms
1111236.77,1258998.34,1560.02063,755.3448723,K1ls_ms
1111336.77,1258998.34,1568,734.0010523,K1ls_ms
1111436.77,1258998.34,1583,720.0685865,K1ls_ms
1111536.77,1258998.34,1582,696.0359429,K1ls_ms
1111636.77,1258998.34,1575,665.7215793,K1ls_ms
1111736.77,1258998.34,1588,638.7679744,K1ls_ms
1111836.77,1258998.34,1595,622.1487515,K1ls_ms
1111936.77,1258998.34,1596,608.2237898,K1ls_ms
1112036.77,1258998.34,1592,577.9004994,K1ls_ms
1112136.77,1258998.34,1599,535.4107425,K1ls_ms
1112236.77,1258998.34,1604,505.7657304,K1ls_ms
1112336.77,1258998.34,1596,478.8080702,K1ls_ms
1112436.77,1258998.34,1593,441.0423593,K1ls_ms
1112536.77,1258998.34,1587,411.3202067,K1ls_mm
1112636.77,1258998.34,1575,381.9460051,K1ls_mi
1112736.77,1258998.34,1524,353.7288243,K1ls_mi
1112836.77,1258998.34,1500,327.6719238,K1ls_mi
1112936.77,1258998.34,1483,301.6686868,K1ls_mi
1113036.77,1258998.34,1480,277.1788224,K1ls_mi
1113136.77,1258998.34,1495,236.7102988,K1ls_mi
1113236.77,1258998.34,1499,203.5727333,K1ls_mi
1113336.77,1258998.34,1474,176.5251483,K1ls_mi
1113436.77,1258998.34,1423,161.8441938,K1ls_mi
1113536.77,1258998.34,1370,156.0410503,J1-2j
1113636.77,1258998.34,1347,143.1877671,J1-2j
1113736.77,1258998.34,1351,130.9081642,J1-2j
1113836.77,1258998.34,1349,134.7398543,J1-2j
1113936.77,1258998.34,1353,136.2881961,J1-2j
1114036.77,1258998.34,1367,134.7012956,J1-2j
1114136.77,1258998.34,1323,123.174439,J1-2j
1114236.77,1258998.34,1263,135.6290237,J1-2j
1114336.77,1258998.34,1216,162.3130023,J1-2j
1114436.77,1258998.34,1223,182.2864867,J1-2j
1114536.77,1258998.34,1218,199.3874028,J1-2j
1114636.77,1258998.34,1192,203.7302976,J1-2j
1114736.77,1258998.34,1199,205.7645252,OSs
1114836.77,1258998.34,1242,185.2607726,OSs
1114936.77,1258998.34,1282,164.7571369,OSs
1115036.77,1258998.34,1234,142.6570661,OSs
1115136.77,1258998.34,1188,119.6141772,OSs
1115236.77,1258998.34,1159,92.5802706,OSs
1115336.77,1258998.34,1137,63.58594358,J1gp
1115436.77,1258998.34,1113.005249,35.21372137,J1gp
1115536.77,1258998.34,1122,6.050469731,J1gp
1115636.77,1258998.34,1141,26.00564876,J1gp
1115736.77,1258998.34,1146,61.63383615,J1gp
1115836.77,1258998.34,1170,102.8184899,J1gp
1115936.77,1258998.34,1227,144.7755232,J1gp
1116036.77,1258998.34,1226,201.5450223,J1gp
1116136.77,1258998.34,1181,258.8816781,J1gp
1116236.77,1258998.34,1161,316.2183193,J1gp
1116336.77,1258998.34,1151,372.9057681,J1gp
1116436.77,1258998.34,1119,428.9809132,J1gp
1116536.77,1258998.34,1113,485.6018185,J1gp
1116636.77,1258998.34,1149,550.6742446,J1gp
1116736.77,1258998.34,1122,618.0117628,J1gp
1106836.77,1258898.34,1186,13.17337926,K1ls_mi
1106936.77,1258898.34,1210,60.6350851,K1ls_mi
1107036.77,1258898.34,1216,108.0972298,K1ls_mi
1107136.77,1258898.34,1230,151.7916487,K1ls_mi
1107236.77,1258898.34,1243,181.3987107,K1ls_mi
1107336.77,1258898.34,1270,191.4904231,K1ls_mi
1107436.77,1258898.34,1287,201.5819399,K1ls_mi
1107536.77,1258898.34,1306,212.9685894,K1ls_mi
1107636.77,1258898.34,1339,246.2225138,K1ls_mi
1107736.77,1258898.34,1386,282.2045567,K1ls_mi
1107836.77,1258898.34,1420,319.8582148,K1ls_mi
1107936.77,1258898.34,1441,358.7741589,K1ls_mi
1108036.77,1258898.34,1469,399.6017556,K1ls_mi
1108136.77,1258898.34,1477,455.7299015,K1ls_mi
1108236.77,1258898.34,1493,520.6539587,K1ls_mm
1108336.77,1258898.34,1553,585.6540209,K1ls_ms
1108436.77,1258898.34,1555,650.6540567,K1ls_ms
1108536.77,1258898.34,1551,713.4126348,K1ls_ms
1108636.77,1258898.34,1544,772.0549184,K1ls_ms
1108736.77,1258898.34,1551,822.7075334,K1ls_ms
1108836.77,1258898.34,1561,862.900411,K1ls_ms
1108936.77,1258898.34,1547,903.2215636,K1ls_ms
1109036.77,1258898.34,1536.005249,943.5553243,K1ls_ms
1109136.77,1258898.34,1536,983.9510473,K1ls_ms
1109236.77,1258898.34,1548,1027.311893,K1ls_ms
1109336.77,1258898.34,1557,1071.024454,K1ls_ms
1109436.77,1258898.34,1516,1087.636644,K1ls_ms
1109536.77,1258898.34,1495,1050.794252,K1ls_ms
1109636.77,1258898.34,1522,1015.627418,K1ls_ms
1109736.77,1258898.34,1537,979.035027,K1ls_ms
1109836.77,1258898.34,1508,946.8927516,K1ls_ms
1109936.77,1258898.34,1490,920.3124316,K1ls_ms
1110036.77,1258898.34,1466,894.7805082,K1ls_ms
1110136.77,1258898.34,1458,874.7319982,K1ls_ms
1110236.77,1258898.34,1473,846.8189321,K1ls_ms
1110336.77,1258898.34,1487,809.5764527,K1ls_ms
1110436.77,1258898.34,1488,781.2309125,K1ls_ms
1110536.77,1258898.34,1467,764.1685762,K1ls_ms
1110636.77,1258898.34,1485,749.6961058,K1ls_ms
1110736.77,1258898.34,1468,735.1487163,K1ls_ms
1110836.77,1258898.34,1507,726.3053937,K1ls_ms
1110936.77,1258898.34,1536,730.9406927,K1ls_ms
1111036.77,1258898.34,1554,716.5420048,K1ls_ms
1111136.77,1258898.34,1569,684.3340507,K1ls_ms
1111236.77,1258898.34,1560.003052,657.6699146,K1ls_ms
1111336.77,1258898.34,1569,636.3034091,K1ls_ms
1111436.77,1258898.34,1573,620.3893766,K1ls_ms
1111536.77,1258898.34,1577,603.6665542,K1ls_ms
1111636.77,1258898.34,1570.009644,569.7795337,K1ls_ms
1111736.77,1258898.34,1584,541.7444725,K1ls_ms
1111836.77,1258898.34,1585,523.262101,K1ls_ms
1111936.77,1258898.34,1589,508.9618854,K1ls_ms
1112036.77,1258898.34,1588.003052,488.4717973,K1ls_ms
1112136.77,1258898.34,1595,443.775558,K1ls_ms
1112236.77,1258898.34,1599,409.4610933,K1ls_ms
1112336.77,1258898.34,1594,382.5852757,K1ls_ms
1112436.77,1258898.34,1594,347.8938172,K1ls_ms
1112536.77,1258898.34,1594,315.77639,K1ls_ms
1112636.77,1258898.34,1604,286.3258919,K1ls_mm
1112736.77,1258898.34,1597,257.2069308,K1ls_mi
1112836.77,1258898.34,1558,231.1429189,K1ls_mi
1112936.77,1258898.34,1526,205.0856173,K1ls_mi
1113036.77,1258898.34,1532,180.2402393,K1ls_mi
1113136.77,1258898.34,1550,145.3811142,K1ls_mi
1113236.77,1258898.34,1552,107.3169438,K1ls_mi
1113336.77,1258898.34,1471,80.26900147,K1ls_mi
1113436.77,1258898.34,1418,61.97541418,K1ls_mi
1113536.77,1258898.34,1387,56.88788317,J1-2j
1113636.77,1258898.34,1384,44.03362503,J1-2j
1113736.77,1258898.34,1375,31.17956709,J1-2j
1113836.77,1258898.34,1375,34.85025549,J1-2j
1113936.77,1258898.34,1378,36.31887257,J1-2j
1114036.77,1258898.34,1371,34.73226048,J1-2j
1114136.77,1258898.34,1311,23.8724086,J1-2j
1114236.77,1258898.34,1249,39.27283685,J1-2j
1114336.77,1258898.34,1242,65.95518013,J1-2j
1114436.77,1258898.34,1266,83.81035864,J1-2j
1114536.77,1258898.34,1256,99.4990331,J1-2j
1114636.77,1258898.34,1207,103.8418041,J1-2j
1114736.77,1258898.34,1231,107.9068921,OSs
1114836.77,1258898.34,1265,87.40277179,OSs
1114936.77,1258898.34,1269,66.89868096,OSs
1115036.77,1258898.34,1206,45.36559779,OSs
1115136.77,1258898.34,1179,22.32486559,OSs
1115236.77,1258898.34,1156,3.112390153,OSs
1115336.77,1258898.34,1132,32.10629289,OSs
1115436.77,1258898.34,1145,60.68291823,OSs
1115536.77,1258898.34,1153,88.9800556,OSs
1115636.77,1258898.34,1172,120.7113357,OSs
1115736.77,1258898.34,1188,152.9499758,J1gp
1115836.77,1258898.34,1207,193.9255315,J1gp
1115936.77,1258898.34,1227,235.1105203,J1gp
1116036.77,1258898.34,1206,283.454876,J1gp
1116136.77,1258898.34,1166,340.7915456,J1gp
1116236.77,1258898.34,1133,398.1280515,J1gp
1116336.77,1258898.34,1128,455.464511,J1gp
1116436.77,1258898.34,1109.031006,511.7589208,J1gp
1116536.77,1258898.34,1109.025879,567.8341998,J1gp
1116636.77,1258898.34,1162,625.887188,J1gp
1116736.77,1258898.34,1164,691.9189928,J1gp
1116836.77,1258898.34,1116,717.0953133,J1gp
1116936.77,1258898.34,1118,624.9282736,J1gp
1106636.77,1258798.34,1160,23.43911952,K1ls_mi
1106736.77,1258798.34,1181,60.57291006,K1ls_mi
1106836.77,1258798.34,1209,101.1764644,K1ls_mi
1106936.77,1258798.34,1231,148.6384619,K1ls_mi
1107036.77,1258798.34,1257,196.1005414,K1ls_mi
1107136.77,1258798.34,1271,241.7944899,K1ls_mi
1107236.77,1258798.34,1292,280.8737976,K1ls_mi
1107336.77,1258798.34,1315,290.9656246,K1ls_mi
1107436.77,1258798.34,1325,301.0570003,K1ls_mi
1107536.77,1258798.34,1362,311.4455175,K1ls_mi
1107636.77,1258798.34,1386,339.509291,K1ls_mi
1107736.77,1258798.34,1426,375.4912776,K1ls_mi
1107836.77,1258798.34,1455,411.9595814,K1ls_mi
1107936.77,1258798.34,1479,450.8755374,K1ls_mm
1108036.77,1258798.34,1511,489.7915057,K1ls_mm
1108136.77,1258798.34,1520,536.6617354,K1ls_mm
1108236.77,1258798.34,1521,596.6282367,K1ls_ms
